pdf_name,pdf_path,pdf_found,pdf_success,year,county
2018-County-Longford-Cullyfad-30.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Derrahaun-2076.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Drumlish-478.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Edgeworthstown-714.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Granard-524.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Kenagh-909.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Killashee-1379.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Lanesborough-898.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Legan-479.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Lisryan-2171.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Longford-484.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Moydow-1377.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Mullinalaghta-362.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Newtowncashel-485.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Newtownforbes-910.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Longford-Tagshinny-486.pdf,https://www.tidytowns.ie/u_reports/2018/longford,1.0,1.0,2018,longford
2018-County-Louth-Annagassan-487.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Ardee-488.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Baltray-1383.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Blackrock-460.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Carlingford-489.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Castlebellingham-Kilsaran-1036.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Collon-490.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Drogheda-491.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Dromiskin-492.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Dundalk-494.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Dunleer-495.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Grange-1708.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Greenore-496.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Kilcurry-1391.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Knockbridge-497.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Louth-899.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Monasterboice-1385.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Omeath-995.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Reaghstown-498.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Sandpit-2237.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Stabannon-1224.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Termonfeckin-1767.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Louth-Tullyallen-500.pdf,https://www.tidytowns.ie/u_reports/2018/louth,1.0,1.0,2018,louth
2018-County-Mayo-Achill-502.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-An-Geata-Mor-(Binghamstown)-2225.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Attavally-Luffertaun-2239.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Aughagower-503.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Balla-894.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Ballina-766.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Ballindine-1011.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Ballinrobe-887.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Ballycastle-504.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Ballyhaunis-506.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Ballyheane-1854.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Beal-an-Mhuirthead-507.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Belcarra-508.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Bonniconlon-509.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Carracastle-2185.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Castlebar-512.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Clare-Island-513.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Claremorris-514.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Clogher-459.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Cong-558.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Crossmolina-711.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Kilkeeran-562.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Killala-551.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Kilmaine-1094.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Kiltimagh-533.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Knock-1049.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-lecanvey-2232.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Louisburgh-564.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Mulranny-501.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Murrisk-566.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Newport-567.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Shrule-1516.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Swinford-361.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Tonragee-2091.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Turlough-2235.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Mayo-Westport-366.pdf,https://www.tidytowns.ie/u_reports/2018/mayo,1.0,1.0,2018,mayo
2018-County-Meath-Ashbourne-570.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Athboy-571.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Ballivor-573.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Batterstown-574.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Bettystown-1485.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Carlanstown-1143.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Castletown-Kilpatrick-298.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Donore-813.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Duleek-310.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Dunboyne-540.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Dunsany-1359.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Dunshaughlin-577.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Enfield-578.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Johnstown-2213.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Julianstown-1217.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Kells-579.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Kilberry-2188.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Killyon-Hill-of-Down-510.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Kilmessan-920.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Laytown-1484.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Longwood-1014.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Moynalty-580.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Oldcastle-1098.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Rath-Cairn-2012.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Ratoath-1047.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Slane-582.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Stamullen-2149.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Summerhill-1185.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Trim-663.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Meath-Wilkinstown-2102.pdf,https://www.tidytowns.ie/u_reports/2018/meath,1.0,1.0,2018,meath
2018-County-Monaghan-Ardaghey-529.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Ballinode-585.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Ballybay-1282.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Ballyoisin-2238.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Carrickmacross-586.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Castleblayney-709.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Clones-710.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Doohamlet-2191.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Drum-608.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Emyvale-1042.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Glaslough-609.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Greenan's-Cross-2028.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Inniskeen-556.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Killeevan-610.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Monaghan-611.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Rockcorry-613.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Scotshouse-1218.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Scotstown-542.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Monaghan-Tydavnet-614.pdf,https://www.tidytowns.ie/u_reports/2018/monaghan,1.0,1.0,2018,monaghan
2018-County-Offaly-Ballycumber-616.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Banagher-591.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Belmont-522.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Birr-549.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Cadamstown-547.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Clara-1060.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Clonbullogue-618.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Crinkle-530.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Daingean-620.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Edenderry-550.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Ferbane-621.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Geashill-754.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Horseleap-295.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Killeigh-596.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Kinnitty-294.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Moneygall-930.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Mucklagh-1947.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Pullough-2103.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Rhode-286.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Shannonbridge-850.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Shinrone-293.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Tullamore-727.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Offaly-Walsh-Island-292.pdf,https://www.tidytowns.ie/u_reports/2018/offaly,1.0,1.0,2018,offaly
2018-County-Roscommon-Athleague-269.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Ballaghaderreen-716.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Ballintubber-794.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Ballyfarnon-291.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Ballyforan-283.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Ballyleague-882.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Boyle-290.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Brideswell-1914.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Castlecoote-282.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Cloonfad-1915.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Cloontuskert-289.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Cootehall-281.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Croghan-308.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Curraghboy-288.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Dysart-1916.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Gorthaganny-316.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Keadue-745.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Kilteevan-2189.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Knockcroghery-519.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Lecarrow-790.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Lisacul-795.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Loughglynn-103.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Moore-2230.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Portrunny-2224.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Roosky-554.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Roscommon-681.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Strokestown-715.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Tarmonbarry-743.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Roscommon-Tulsk-305.pdf,https://www.tidytowns.ie/u_reports/2018/roscommon,1.0,1.0,2018,roscommon
2018-County-Sligo-Ballintogher-862.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Ballisodare-749.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Ballygawley-2097.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Ballymote-746.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Bunnanaddan-2217.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Carney-747.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Carraroe-1768.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Collooney-807.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Coney-Island-1232.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Coolaney-680.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Dromore-West-1520.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Drumcliffe-Rathcormac-2085.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Easkey-788.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Enniscrone-552.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Gurteen-1162.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Mullaghmore-315.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Rathlee-2207.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Riverstown-417.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Rosses-Point-1100.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Sligo-731.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Sligo-Tubbercurry-721.pdf,https://www.tidytowns.ie/u_reports/2018/sligo,1.0,1.0,2018,sligo
2018-County-Tipperary_North-Aglish-1048.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ardcroney-2167.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ballina-824.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ballinahinch-1140.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ballinderry-755.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ballingarry-845.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ballinure-2170.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ballyboy-2234.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ballycahill-719.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ballycommon-1142.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Ballysloe-2215.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Birdhill-587.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Borrisokane-546.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Capparoe-2025.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Carrig-317.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Castleiney-1211.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Clonmore-2026.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Cloughjordan-164.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Dromineer-1116.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Holycross-599.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Inch-Bouladuff-Ragg-1057.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
2018-County-Tipperary_North-Kilbarron-1182.pdf,https://www.tidytowns.ie/u_reports/2018/tipperary-north,1.0,1.0,2018,tipperary-north
